,amount0,amount1,amountUSD,id,sqrtPriceX96,tick,timestamp,transaction.blockNumber,transaction.gasPrice,transaction.gasUsed,transaction.timestamp
1143,2151.172015,-0.914836196036148783,2147.942554049785077605268022774978,0x35a296f2c731f2f8b0e5d4610905ef203a8cf28e0076778947dca369e932750c#145009,1636309897992361619448137499461726,198722,1627279719,12900137,29000000000,240708,1627279719
1144,126739.613096,-53.907123912813391289,126540.1225738716415077718342722987,0x0539d44bcb2bf4b3e0e7c0c81a574ae68977aff6eee7fdb9fb21b657c82cd5e7#145007,1636314021663774641538764803556692,198722,1627279708,12900135,28125250001,1200000,1627279708
1145,4748.0905,-2.019852655804449177,4740.955137570183907616675957225404,0xf6b989926d30db5b02af7970cf09729d47b05073a97ff12e38de7629d912694a#145001,1636557022331129383644905197879659,198725,1627279311,12900105,25000000000,275074,1627279311
1146,119554.500551,-50.866302427314686065,119366.7831568051545215427068117577,0x91dec7783a023247a5f4b13e4d0366dca762f8f637178c30dfe1f8865852ba97#145000,1636566167452799359227382612559883,198725,1627279305,12900104,26000000000,926350,1627279305
1147,1937.103698,-0.824288443152705568,1934.195840232932462755012036525119,0x1d24dac0ee15b9a28b32f41836b527fe0a0681561b234e5bce0b8180ba1569ad#144999,1636796470650046338556611003116820,198728,1627279305,12900104,26000000000,301732,1627279305
1148,5939.989956,-2.527644997772803228,5931.0592672834748188712605465844,0x2e05045b4d7e6a269d7de9bfdbee5549ea4ed1da95d25465669ffefd9c37fb25#144998,1636800202713413497379602166899504,198728,1627279247,12900102,26000000000,245913,1627279247
1149,27500,-11.702540589486531102,27458.30625339238011660955211324272,0x98389de529c726f2ad6914aefbcd6402faba91e09ab977b87d6e7a12a0066788#144997,1636811646924938882709833196954154,198728,1627279201,12900101,33000000000,351555,1627279201
1150,240688.757375,-102.456705296328753911,240293.7307820392163468975846890225,0x8bc1ca9157b800d47254d0977fa5d2c3fae976e8cd42f086e65e58b79680fc6c#144996,1636864631560838504138391424201311,198729,1627279201,12900101,37125330001,1200000,1627279201
1151,49999.999999,-21.291350791702990439,49923.5326048409270974234278584187,0x7853f5d540dfd82e91cd2584c71b0d94403696de1aa084b7a98919738802feed#144995,1637328516405679617728565016220928,198734,1627279201,12900101,1,1200000,1627279201
1152,4775.34746,-2.033603115472854629,4768.171052513676075246302283924993,0x526d8b9b11795e064eb4f4acc9d705913de484bab39a322b1afe0ce7d303c6d9#144994,1637424915513282200061117356386648,198736,1627279151,12900096,25000000000,267699,1627279151
1153,43565.638386,-18.552867876499397937,43500.12462754925530735008047846472,0x7510a379774cc64de4259cda209028b40f61f7df3f7715181a0e457b50fa0979#144988,1637434122891783793679368927116172,198736,1627278719,12900063,27000000000,374646,1627278719
1154,470452.520719,-200.459498857430761997,469616.9717418325967871252383034402,0xa5bd4d766bda341da16998c3135f2038b0137ace7e69260e4eb4a0e24e7fbbb4#144986,1637446586159816553076127136893043,198736,1627278692,12900062,33000000000,2119426,1627278692
1155,93091.23468,-39.69244157087402711,92946.50995708694815014937318224915,0x30a6aa90668a422ebde2c0898147cdb7b88ed93be37f3bdf1914b26f64fcbe17#144985,1638353855510574367832493758668617,198747,1627278567,12900059,1,1200000,1627278567
1156,20.931045,-0.008925602582268202,20.89964774275445298310059621560516,0x7ecf34d8bb0da5d78a069632ef32f0b4f74d3592246ea3eb222a564f7d33ff32#144983,1638533501453516744240620086119923,198749,1627278284,12900047,20000000000,293338,1627278284
1157,6901.818546,-2.943159040126629887,6891.437847955106882482434224825685,0xb98145895b1ba2056e0f1f9e877268fe2603fbd2dd06330548fd3021dc2b783f#144982,1638533541850333588006604214334030,198749,1627278261,12900046,25000000000,369450,1627278261
1158,2317.662653,-0.988337178045009302,2314.183004939170935784430483918621,0xe0e038a26aa67559da427585e1260739400a17368c09dcbe01e561a4a806ee29#144981,1638546862436320943919133256494709,198749,1627278258,12900045,18000000000,291428,1627278258
1159,32500,-13.859771879810790748,32450.62979176658475397957533699364,0x9ca8f8c8862a6cd5afa072dae6e4b35ba30e65636c617247795ef1b214ee9792#144980,1638551335599403589565227304251087,198749,1627278190,12900042,33000000000,381683,1627278190
1160,1020327.357395,-435.66348668071438642,1018185.549329664482516885775514876,0x3cf0ccdeb8c1581111dbc10e3696857df9445e962a48110816e5e558e4b04726#144979,1638614064211949860193130034984190,198750,1627278190,12900042,111000000000,1523928,1627278190
1161,5100,-2.180252063435745341,5092.3346984802928611391434420624,0x4b1d10145403a071fbf5150bb58e9e0e212f5dc1145f191fd947d2e19069f659#144974,1640585854678166750629386047234938,198774,1627277933,12900017,28166249999,663568,1627277933
1162,280034.479466,-119.755095667810388395,279568.8715527470046874456066766536,0xd9786f11f84701cbd97e190ce02d4312b0a0dac509576fa6c54167a05e67bb5e#144973,1640595728852799135913916232641911,198774,1627277925,12900016,0,1200000,1627277925
1163,-90479.990728,38.935105199470793419,90620.9152884142281351650235011352,0xe5b7ba06ba942e2010e8c1ecb71726300aa01d4228304d35eac49f9e262df97e#144954,1641134318600536192576573690735209,198781,1627276112,12899892,28000000001,1200000,1627276112
1164,-46634.966953,20.064604455434473811,46706.42097021967026101664411446552,0xb6bcf3022eef0c4438142e19ecc544f3f0aa56910d3366e2d47ce6674b85cbec#144953,1640962341365275811192943265311960,198779,1627276073,12899888,33750311251,1200000,1627276073
1165,-98587.210462,42.399743127432251713,98741.29251518695221005901962687935,0xfab5e11efefc74c5fa7649eb669b8dd79c8662112101ec94e13064ae268c033c#144950,1640679555097459062658817634173817,198775,1627275908,12899881,57667601998,1200000,1627275908
1166,-99189.263121,42.668634539121801451,99344.32217274327012018038750784465,0x937a24b71ec08106b2168d80c460b82705d5e542c2a37e27336045006d668044#144951,1640871759660525733031022760797241,198778,1627275908,12899881,32000000000,321247,1627275908
1167,-69281.501501,29.790229700318873197,69388.5788456940833465695247943682,0x4186245dbac36ef9d24856d714c7810cae84eebd77c52f0f14b1c72c45ce6542#144949,1640488561779065544037367258703820,198773,1627275888,12899880,36703779350,1200000,1627275888
1168,-216609.365302,93.108044792611492466,216963.0392879538684346632558031909,0x6bf7d4c27cf4d3690f88358b4c04bf26d682b79a8a15a2f57f7e301322dcb83f#144948,1640354369106976267859287768050103,198771,1627275853,12899878,46454046577,1200000,1627275853
1169,-93091.23468,40,93236.42173072182007709488240989235,0xb29546d341fa23921a2834da3d4c4d102ba9af855fd8d4d6f717403733858b81#144947,1639934955848017918411824408056988,198766,1627275851,12899877,1,1200000,1627275851
1170,-38391.672272,16.493803828186448636,38450.30582440725165966146150551628,0x0c85f01f857c72920f0c7600cef9ca04368509b96b75197d108703df880554d2#144944,1639754772380566722778883691431890,198764,1627275597,12899866,29250260001,1200000,1627275597
1171,9106.64121,-3.888814266079976902,9092.933696222709014651622566071685,0xd530c86340523e23b31fa061a3008b5f1feafdf655f07ba7b00bd11d66610d09#144935,1639680446012970370235294515499520,198763,1627275195,12899830,22000000000,335440,1627275195
1172,1836.587242,-0.784288785123274044,1833.830426485396993698139414272927,0x484b499a53fcf258d4f9a732179c19bb09af47f86a2eb54e0745fcac85472195#144932,1639697621423700466301854977195234,198763,1627275062,12899820,29000000000,653229,1627275062
1173,272800.385475,-116.53238591271070898,272348.5120935040198924253082470486,0x596dac2b3dfddea479102fafa6b2fd7ef3b531de2852feb7342e56cfdf334541#144929,1639701086078506488576145631646068,198763,1627274923,12899809,29000000001,1200000,1627274923
1174,50000,-21.375606410508954309,49923.56573214659809382763690428355,0x43243477f65656e679ffc847e6630b9b180691cd82985d11b96d2da6df0fc170#144927,1640566083218532005046369738954559,198774,1627274907,12899808,1,1200000,1627274907
1175,185578.805715,-79.315684887803966604,185280.68354182886317095135183806,0x4200b915b99b311677b583b0032c7393409a86f58555deecf173b89a42525760#144928,1640215771671899526236652004032991,198770,1627274907,12899808,32625290001,1200000,1627274907
1176,92171.921454,-39.411062777521822692,92028.78926842270704719663602849015,0x9de102b79beac693b3ab7b42e6f63fc3c1835b55ff402208071fe50082fe3f40#144926,1640660492309904850733816420751591,198775,1627274867,12899807,28000000001,1200000,1627274867
1177,102230.60288,-43.721757704789927288,102071.2596475813185523505394681486,0x3b8b1e0dfc1e42fd7bce818ea4edf71d6562b8773d5a398261a0946d6c2d4a00#144924,1640834558137812065823397192610318,198777,1627274853,12899804,28000000001,1200000,1627274853
1178,233452.746619,-99.880864257235594139,233071.6255033768276115591565212475,0xcf2f6a81cf918379c68d13be6ef91c51d9cc98c38693692648890aa0cd479f7d#144923,1641027678299842426310782986168612,198779,1627274738,12899800,0,1200000,1627274738
1179,10000,-4.2802532193852883,9984.94320651619550699772812097653,0xc8645942726cd184a8d430e92a7f1915b4ccf243a84e366a07b3d02004bee97c#144921,1641588352230740056419781713061816,198786,1627274700,12899798,24000000000,310054,1627274700
1180,66420.882796,-28.427344676755396984,66318.74608384078313049018402424615,0x975d79ca3dc4c56a7c104061a7532482e9cd166b239d40ad40657eba2b7c27ec#144922,1641464138561848676504646131805135,198785,1627274700,12899798,34172482503,1200000,1627274700
1181,119587.972894,-51.194238961355520618,119400.4684698080507440151393895975,0x40c52821f9709334ac4ecc5e19da1d50d511b355051cc1b17ec95b18cad398df#144919,1641607054855350603397841758948927,198787,1627274695,12899797,27000000001,1200000,1627274695
1182,155458.832847,-66.574239900847894725,155211.916404995635686482435224245,0xf93a7fd88342a7b9e3944f9234d439350de8b252620175320b3c5804ade0e9cb#144917,1641870656498131703201291089743023,198790,1627274653,12899794,43250317051,1200000,1627274653
1183,21328.4176,-9.13191696300536594,21296.16657542686590294881199805171,0xa93c4b4cb560fcb0a4ecf4f9b0fd851c1ceb52bc87be2b80e062a028e6edd50f#144918,1641830753602342900978871256822820,198789,1627274653,12899794,26000000000,161981,1627274653
1184,183010.221454,-78.403183095370268358,182716.6773746461718737687457692153,0x0df2a3253a3138deb57e48cbbf1b21ddfab94f87c6ff21b1533ad298be0b4ad3#144916,1642161559817527194223783431163638,198793,1627274647,12899793,0,1200000,1627274647
1185,76729.40102,-32.881281762930097085,76610.96132038918103783682101133015,0x2efd9c4b1d45ede63bd83a4f105778ba7eeb87212b183db6d58fe9a1d0f10744#144915,1642504150979628095332366967613946,198797,1627274599,12899791,26000000001,1200000,1627274599
1186,89258.839914,-38.26659372714476849,89120.4240207512138472329205800782,0xef645660aaa9e73a29b3ce56dc22b7d3ef54d4ac49e481416f5bdffd3869e2d9#144909,1642835925496027925905054600492055,198801,1627274451,12899776,37000000000,1238957,1627274451
1187,100445.845797,-43.053317947412280888,100289.4440140679332296599704652484,0xa8765464f5690160f66450757165af4d7a5455de57857aa7908d34948fa133a5#144910,1642647829285607416983991123919860,198799,1627274451,12899776,22624077111,300000,1627274451
1188,30000,-12.863195509020811407,29954.48848842289062060619528047213,0xab080dacfd8e7f13c921f0e5ce31188d7a2ff271dc5ad0f84641f291c59d1027#144908,1643003108923669180970420272698983,198804,1627274444,12899775,24200000000,251221,1627274444
1189,50000,-21.440614759130466268,49923.57908590796146374939281136669,0xa15bc6dddc37b38a3f7ec7802d24bd1ca2c490ba530539a858decf2c87173444#144907,1643059307108721962692653148175706,198804,1627274432,12899773,1,1200000,1627274432
1190,55020.694784,-23.596375831464495775,54936.44304326995499571317316291275,0xabd4a507f9a8d25c849e2194a8f94096ad090bc8c967434d47c6e3e03f01307e#144906,1643152979294224703270272074804062,198805,1627274345,12899771,30000000001,1200000,1627274345
1191,448683.198287,-192.534491459155386113,447895.7383424671720305449724413162,0x8bb993f367e77503fcfbdea6ca454a8cb111e803eb0bf5bf59d244841fb367f7#144905,1643256069812799319335420813581084,198807,1627274304,12899770,48055907835,1200000,1627274304
1192,190.12,-0.081624190885884968,189.834799434997249229310244610885,0xc73b6c86e4048ec6442320fd27165b019ddf931826300f9f00133e143dc993e6#144895,1644097236299966278131797451648203,198817,1627273821,12899728,25000000000,353233,1627273821
1193,677.900831,-0.291043349504482193,676.8837180398013046351523097655985,0x9ea30e69144f55ebde81e6e250b723fe8888482e87f2b136055aabc90c7c7244#144894,1644097593049486117515794273316659,198817,1627273738,12899722,24200000000,261460,1627273738
1194,58999.760583,-25.332103100113131524,58909.2870632966990667788053993366,0x9a90d7aa17bc877c53aa3c47535e146f495578f2abb4c5bb0f302198bc499998#144892,1644098865093644366256042733113617,198817,1627273671,12899718,22000000000,251665,1627273671
1195,51000.910595,-21.900461826291483384,50922.93418501492301154761050019955,0x65b726eb824eb31f6d3ac9a0191bbebfdf58a0050dd6c3829970b661ad34a95d#144891,1644209212499190932993820412575924,198818,1627273496,12899707,28000000001,1200000,1627273496
1196,46569.852727,-20,46498.76800459532463607221355947815,0xaa2450ff72d338867a8cde00b55e61510c19c9741701eb37aa31d15891168839#144889,1644307604609534872764301520355297,198819,1627273493,12899706,27000000000,205738,1627273493
1197,1600,-0.687102159692408246,1597.598548174990844730488322600979,0x8f170b348dd84877c00ed8de4d0cbb3caf6aef83d25ed54047a2b58ce30b3f3e#144890,1644304611571792690141208829572484,198819,1627273493,12899706,27000000000,307528,1627273493
1198,125439.301659,-53.882005604173072164,125242.2185872842984921340391563806,0x81e355fd5c30c702aa4d8a4c37c129b7dc0f4f77ca4b727b5fe84d6ed4fe8f0d#144888,1644394725213071397872982088504058,198820,1627273451,12899705,50684869511,1200000,1627273451
1199,200009.455709,-85.945172591694232012,199686.7501324741667665964991364065,0x17a3fdd2d70e9512728e1c7f97b6fb7ddc267c80388de054b47f8eaaba1b2d60#144887,1644629436855471097186785336314474,198823,1627273409,12899703,0,1200000,1627273409
1200,243265.498194,-104.58528596707821488,242867.0246404851179998095051937841,0xc1491b958e471e023231d1471139be9d3188903467bd55017843778ffc36891c#144886,1645003816620833058054280335444307,198828,1627273403,12899702,0,1200000,1627273403
1201,144037.375673,-61.952202447338787946,143809.5454579660526335916564984196,0xfad69b3fa9779a2b911fc7bc43197296f0d49755c1b008f67c63737b410ec3c6#144885,1645459393282557654261703359120962,198833,1627273366,12899701,27000000001,1200000,1627273366
1202,9373.195965,-4.032228249234801393,9359.086255753514441174406296929865,0xc83c05080610495d4e5f849a8de1f456857a680884c4ceac116c1970d02b7177#144873,1645729258945939111416817866070997,198837,1627272335,12899626,22000000000,266532,1627272335
1203,348.19349,-0.149790016703246016,347.671130625963870331339440067979,0xf03de6da5986f0dd5c7afc2858f91a1511911d88a0b5774d5959d0bed501873f#144870,1645746839792694868065975660857990,198837,1627272175,12899608,19000000000,293468,1627272175
1204,29749.833975,-12.798576407122926473,29704.70643761781011953427931338882,0x3b0005f9dba19ef7ac5bf2f21085ea410ff599537727821775e46683e2a171ca#144869,1645747492822385313376089533300081,198837,1627272175,12899608,24000000001,1200000,1627272175
1205,305029.052562,-131.4181719315570348,304514.5247734460741274934652928211,0x92b411b79fcbb7d7c9afaaac322c2d148b0e4df246e79836923649d987c73821#144867,1646674348236632107098370049027905,198848,1627272121,12899605,552581330070,300000,1627272121
1206,436820.048752,-188.027598952373591697,436048.3278311690253562963536943863,0x8e52872e0e33d0ab06a51225018571f3e5f20453001c9080626cd6a47b2cb904#144868,1645803289934724529876451043467683,198838,1627272121,12899605,552581330069,1200000,1627272121
1207,55530.199559,-23.935134720997288074,55445.01499236404746833237887193885,0xe5fabdbe170e3694b04c03859f314a9013a85812b7bf3fdb2deb7c2d31d2cc1b#144866,1647291680059379876724054054300910,198856,1627272104,12899604,24000000001,1200000,1627272104
1208,139974.830253,-60.347732808911798288,139752.8629445413172829396810673514,0x44f7a8c2b94664bbcd23872e6037be9003d6b3c392aa42603b649f7f4e60b318#144865,1647404114436816826816598087724851,198857,1627272090,12899603,24000000001,1200000,1627272090
1209,70776.560956,-30.522087409325696977,70667.32625282434677302779412246735,0x9536d4a15547fc09e436a43c45b06a86c375f59bfe098165eabc0d29b3f475c0#144863,1647689968713959264495779164541224,198861,1627272088,12899602,24000000001,1200000,1627272088
1210,1171.573328,-0.505191269529537624,1169.815126840758306684823863025938,0x0294b51be3f564ab62429d0ddee0db9d6c6f53e01e0dd27216d0e5091fad1ab5#144864,1647687595597344787828357866585151,198860,1627272088,12899602,23000000000,264783,1627272088
1211,39936.2893,-17.224697302499443094,39875.40737424475028823928392342785,0x8b2524b5a482fd8bba280e5929ffe426ad4dbd8b3e711d368213a946f9be4dd4#144862,1647833345049039308705314567353911,198862,1627272053,12899601,35240999079,1200000,1627272053
1212,68599.112043,-29.591047483545945987,68493.3291039460502985177168762896,0xd481b2f872739bb3bd63049605ab49a6231a10cd82a9ef0f56635cb43d67fbc8#144861,1647914257404048846148218852684891,198863,1627272046,12899600,22000000001,1200000,1627272046
1213,4483,-1.93396945131572628,4476.263177722555382485260263525311,0xc2d6d5ce5ede3f9d8d1302745dcdbfb133949ec9682ccd83db708160318af6d1#144859,1648053260214783019082046646412080,198865,1627272031,12899599,20900000000,332572,1627272031
1214,84363.515672,-36.398459359746100965,84232.60659396597633309807130976205,0x410fb9338f197a961952498f051956e68d2ce93c83aab30e8d928947ab5c4bb5#144858,1648062347428013687732201498350007,198865,1627272031,12899599,0,1200000,1627272031
1215,57495.976924,-24.810845956909451622,57407.7058551967095863874771370948,0x63af5786ae9d079581b9ebe1ba31cb1f89f2a577be63f3156d1cf51fb1b9a95e#144857,1648233374204700783543847617986211,198867,1627271985,12899594,25875230001,1200000,1627271985
1216,235916.862667,-101.840347890857072921,235528.8563223358177873978524467545,0x3589fa083e2274cbe2e11762c6123cda59d394cd1defbf781a39603b90cb66e4#144856,1648349953837067945532194276773571,198869,1627271958,12899593,32748920164,1200000,1627271958
1217,61251.502845,-26.450655091142916355,61157.32419510752524732757641485295,0xf55913b7d6ddf28b0100405e058b8f1f4c139e9786f68fe56d24fe2e9a51e8a9#144855,1648828474816879747587705189998035,198874,1627271944,12899592,25987731001,1200000,1627271944
1218,198.25,-0.085618126575437587,197.952600810038613920005426953056,0xe33449a0f57bda59eebfeaa486b64e5f921ff49e3980178cec1526dbd13b1c8a#144848,1648952759480601070797690951714580,198876,1627271236,12899528,76230000000,354243,1627271236
1219,297.375,-0.128427268450764479,296.9288830725735578533431982483615,0x1818db489f67c8f4e2656b554aae4a571f1f27e92c7e8016aab36fe86aaea3ab#144847,1648953163093592349473810378066024,198876,1627271236,12899528,62700000000,354264,1627271236
1220,713293.647445,-308.321588030598239951,711910.5697836834178942669552915245,0x54700219597576cffce25c4aa581167d0a5c5894f8c36e21d4b2c97694dc6f0d#144837,1648953768513449737864421562683608,198876,1627269921,12899436,37700000000,1200000,1627269921
1221,3700,-1.600744123742101582,3694.441564550732775940207979939452,0xd2a9329110d1996c28fb9299055748f2e6ba75043c8aefd349d83ed8c9df94d9#144835,1650407192216077872427611085399034,198893,1627269813,12899427,30000000000,321884,1627269813
1222,-22976.322254,10,23011.21879596643890081735173978038,0x139481d549ade9330ce43df5a0beeb22cc639f398dd9f73ba1028b9fb27b1205#144825,1650414740260108047962481177155792,198894,1627268873,12899349,36000000000,180370,1627268873
1223,-114901.256192,50,115082.3381047796408850917972225363,0x4f106caa4a6da02f938e660f1b0ede8ee5e1a53686c9003cc478ba469fc7ae8b#144824,1650367711090198414411054051679441,198893,1627268828,12899344,38000000000,201562,1627268828
1224,-239057.684766,103.9818,239452.8898532278554009494669770484,0xfda590e53907943f34058b41bbd460d2073545ff309ec86d13010d7392739e86#144823,1650132565240650246653918424297683,198890,1627268716,12899334,75000000000,187539,1627268716
1225,-229241.781882,99.654352987263962742,229619.3504781944451860122886953571,0x4d3e190cd648c99d15a505b73f428a60784527bd0c66c0f0f422dea62baaabbe#144822,1649643547466679293252139916711992,198884,1627268701,12899332,0,1200000,1627268701
1226,-135812.569924,59.012766228170943292,136028.3657300449021906099710075811,0x230d7e2279d3f8f9ab50da90a3e8376d9bf581445e435cea260c6c99ea33f410#144821,1649174881316792029774705516663621,198879,1627268686,12899330,37800000001,1200000,1627268686
1227,-91206.349147,39.61949241225172394,91348.7396326826504635497854593413,0xc7679e2f74e318cee0bdd34b9ed54695b2df1c6752eabf53b37047b79971fc2c#144819,1648897349175813816177042226418501,198875,1627268683,12899328,37800000001,1200000,1627268683
1228,-2438.361396,1.059086711206919055,2442.033638072946626168790426811263,0xfdfa7f4497ec2219d1922f967b18b765cb6b578f74ecd286ec348d0007d33ff0#144818,1648711021991774893818601856292496,198873,1627268672,12899327,33000000000,269485,1627268672
1229,-3540.680462,1.537860570801668378,3546.015253461402970709914093723323,0xd7b185f259463ccfacc6729fd4fd272ce7e1e2e549fefc1f86a0d413d2f38d34#144817,1648706041194885855298946661095761,198873,1627268672,12899327,34000000000,180332,1627268672
1230,-92104.579617,40,92248.42318752027532647827314586635,0xb7f327905e241567c5314299f7b645158319c116784fc417a3c2fc8d24ed3b28#144816,1648698808764277699528925847493392,198873,1627268672,12899327,1,1200000,1627268672
1231,-80209.241561,34.826551209735920074,80333.914398378860086436553571756,0xa6a4552fd52db5302ad941fb82fddb8e6ffec1053b13901c41bedec10482ca31#144815,1648510692084639165323217345587985,198870,1627268657,12899326,47841475504,1200000,1627268657
1232,-218431.40803,94.807021527,218789.6803920729131683065427439487,0x8dd41a587f405968c25d2600e0f3e3c650c88d6430335104b9108a76c20e40d4#144811,1648346905705218242874080877814010,198868,1627268331,12899303,56954643764,1200000,1627268331
1233,-115901.210134,50.28443429325,116083.9275887624066155979974550255,0x885dbc907c2809bf26513d834f9601163fceab3635d9e6a4436f72265d75edc7#144810,1647901034035670587873961698759400,198863,1627268318,12899302,40000000001,1200000,1627268318
1234,-4489.294963,1.947417178168022391,4496.061682811510937651603437526428,0x16599b0b038c9274a2688249dd80da04e5d98b6425ae37d248be49788ecbe82b#144808,1647664549392344822709687267665124,198860,1627268236,12899297,1,781238,1627268236
1235,1.152634,-0.000497004301789345,1.150904999182385120751657673116278,0x27a6312b126dcf80455c210ac05583e3457f81885d222c6dd42c0a6a66405f63#144802,1647655390807521141929142579698758,198860,1627268042,12899285,40010000000,716053,1627268042
1236,-1.152634,0.0005,1.154368335525536328977728433606595,0x27a6312b126dcf80455c210ac05583e3457f81885d222c6dd42c0a6a66405f63#144801,1647655393152065217507349800979128,198860,1627268042,12899285,40010000000,716053,1627268042
1237,10192.23139,-4.394844581312034389,10176.87883150232689080945773861689,0x7d83da7ffbc3b0aa1af6821ac69024962f1dced21c5618525ee69a406ec066da#144789,1647655390800465407469665898340003,198860,1627267493,12899242,40000000000,196948,1627267493
1238,100000,-43.125587076000255883,99843.81536196933247975877385536915,0x96ef1d39111ba2fd85cd1b3d9fc7b2d458388ffa712c20581cbaf8b342122dc0#144786,1647678871416237729601886766571470,198860,1627267258,12899220,34000000000,200676,1627267258
1239,1300,-0.560562173025901674,1298.048954797858588920290656540914,0x12435783045f92a268d7bea91be89289731adc5e8a56680d456c0ddc1def0b5d#144787,1647676213970848020572687954969428,198860,1627267258,12899220,34000000000,311192,1627267258
1240,6955.503926,-3,6945.040727497866946722310412026305,0x49b3e1a5876c743430213da5365ed7c36d109f4801157aa5ba219848516224ae#144784,1647883315986471541501048286563241,198863,1627267205,12899217,56000000000,201996,1627267205
1241,200,-0.086263387500933783,199.6999752435016762711418021842579,0xe18f56655e41ea24286a5f17295312c4d1d71fd1d81c405a10f67e2164b787b2#144783,1647897546452369285001770979977388,198863,1627267182,12899214,40700000000,337430,1627267182
1242,38188.497026,-16.472130666634577498,38130.31168179565857920834121930471,0xd7305733adb37d22bea6bff5ab1efe7b061f7f5803eb48a026dce3cb40c2e776#144782,1647897955641767303625486788231415,198863,1627267177,12899213,41000000000,268128,1627267177
1243,200000,-86.314453023538958381,199675.2392473747855613072131517863,0x81f64b0273fff8e94db3731a851cfe49245f8603ab1004146afdf3820c87e0cb#144780,1648180730566628154277864505702691,198866,1627267090,12899211,532359082831,750000,1627267090
1244,100000,-43.141151194858747507,99843.8105804228700611924056039426,0x0f1c2eadb5e28dc9c48da39f7b91013e28eebf0e51bf8fd8c8ff60a12b3753c2#144781,1647976091006338876382788187187951,198864,1627267090,12899211,80000000000,207775,1627267090
1245,10000,-4.317159361741346506,9984.9380805107815473983361168402,0x9791518272906a0d09e25643d112977810e600ecdef3fcc7e6ab6537c94755c7#144778,1648649546666039627933695624014236,198872,1627267051,12899208,40000000000,413068,1627267051
1246,29000,-12.519155681952471389,28955.97927585286783665504862985155,0x7519b5ff6511422531ce6c9d3fe8d90030a2d4d5839260af48bfb37445e38b6c#144779,1648590162193372772459100324147877,198871,1627267051,12899208,37400000000,244164,1627267051
1247,178800.412107,-77.20909376271177592,178512.4158374105949067115126673193,0x43a76b0f60e772b9c3c4c73fe05d5005e197d2eb5f66c99d02c7fe5c83b2579a#144777,1648670025062397089376729400959250,198872,1627267051,12899208,49871693301,1200000,1627267051
1248,133005.209188,-57.456190339677345169,132794.7450081520136242896158858581,0x2a07e7aa744b081a8124785b429a26d86ef9992691583398ec59c4ff560f3423#144775,1649036265520992406161557781960611,198877,1627267043,12899207,0,1200000,1627267043
1249,37363.983572,-16.146923059773185168,37307.07273689855668442279475106715,0x7323fb747e9922484f962f45f2bef3d51bfa0b21e0dd047c8469e4cc30cc9c1f#144773,1649454056242631981913870328529409,198882,1627267010,12899206,41000000000,332535,1627267010
1250,70865.34614,-30.620487818658441823,70755.9373439135249247677112227415,0x592c3725ad7bd6c5985b71833d32ce5b15a00c7144e2503da942080b58705201#144774,1649308808306740085503376588788844,198880,1627267010,12899206,63119983951,1200000,1627267010
1251,176523.984853,-76.30548873222975096,176239.8940067951253620543020783586,0xdd144058256da02c8b0d60420028da051e4aa23dae9a856fee3adf727925fbab#144772,1649530648988617178731554497373709,198883,1627267003,12899205,44330000001,1200000,1627267003
1252,379491.349044,-164.155008913254883368,378832.8722477337954410563152348985,0xf67bb5968300f2907893cfd42383d520faaf41f6e9d10119563fca92c757f0bd#144771,1649892603207022060872164267051605,198887,1627266964,12899202,45000400001,1200000,1627266964
1253,75000,-32.460779831600973515,74884.0127764874609296145503609492,0xd99be3a9e398aab49c431fc7467a1ea4b71bfc58bace469c96b72ff640bf782f#144767,1650671270625783345544433217848860,198897,1627266895,12899195,37000000000,243654,1627266895
1254,30032.099481,-13,29986.49212646411210933285163994747,0xc4ffdcf2d37034c002102dad05b684c047499d9c00fc8e17fd5d2023107fc75c#144765,1650831406789497861679873248782468,198899,1627266895,12899195,38000000000,291843,1627266895
1255,3000,-1.298557157648248364,2995.494419921912467679218122963314,0xaa7932e69a9959c92d9c08f397abd0eca20f542b65faab7ff793476aef4d3418#144766,1650825247131751738355458644106625,198899,1627266895,12899195,37000001459,240462,1627266895
1256,10000.448556,-4.329111206671387852,9985.38686687676044794757295748075,0x82c5548306568cf851778eaee41d45d974d9dfb3b79d09f1fd64b59e49255da4#144764,1650893071807651258966336513703835,198899,1627266895,12899195,46000000000,224892,1627266895
1257,3567.530696,-1.544380016819480659,3562.171711487067931168914626116905,0xd12b4eeb6e5ba31d771cbf8ebc51c267b88121f1ff7b4fffdd3d5128e6eb9ec3#144763,1650913403033076226830426928342800,198900,1627266831,12899193,47300000000,333181,1627266831
1258,20000,-8.658224718798777107,19969.75837573997709185141220481685,0x2c69f2a8d0126b65d034c5d8fbfd456306789aba405b14257a17803e476af2dd#144761,1650920539896648547548659563502470,198900,1627266745,12899181,43000000000,318042,1627266745
1259,25000,-10.82337108650076062,24962.12245305169137804988065070485,0x75a424814b4f54ed7b8926ace92a36a2e43a060a4b2e0e8918876179c65e2d1f#144744,1650960551142535954411033614852807,198900,1627266734,12899178,43000000000,322974,1627266734
1260,6276.86492,-2.717576529927720939,6267.425821803352375891626284372035,0x295792381c58bb38e998a6048a957a988520e6b08adf8ea6179cf71da143c9eb#144743,1651010567912970586342189931743862,198901,1627266729,12899177,43000000000,291093,1627266729
